customer_id,acquisition_channel,signup_month,cac
8670,Partners,2025-10-01,199.48
8671,Content,2025-10-01,157.96
8672,Paid Search,2025-10-01,360.69
8673,Content,2025-10-01,176.94
8674,Outbound,2025-10-01,523.35
8675,Content,2025-10-01,101.66
8676,Partners,2025-10-01,333.66
8677,Referral,2025-10-01,56.98
8678,Outbound,2025-10-01,693.17
8679,Referral,2025-10-01,194.21
8680,Referral,2025-10-01,108.65
8681,Content,2025-10-01,173.34
8682,Outbound,2025-10-01,870.86
8683,Paid Search,2025-10-01,382.83
8684,Paid Search,2025-10-01,269.65
8685,Paid Search,2025-10-01,318.21
8686,Outbound,2025-10-01,538.07
8687,Partners,2025-10-01,222.52
8688,Content,2025-10-01,85.99
8689,Referral,2025-10-01,106.57
8690,Partners,2025-10-01,328.68
8691,Content,2025-10-01,127.62
8692,Partners,2025-10-01,486.45
8693,Paid Search,2025-10-01,416.51
8694,Content,2025-10-01,282.52
8695,Outbound,2025-10-01,436.21
8696,Paid Search,2025-10-01,430.66
8697,Outbound,2025-10-01,386.98
8698,Partners,2025-10-01,375.35
8699,Content,2025-10-01,164.33
8700,Partners,2025-10-01,172.54
8701,Referral,2025-10-01,161.42
8702,Outbound,2025-10-01,349.17
8703,Content,2025-10-01,192.98
8704,Referral,2025-10-01,127.79
8705,Paid Search,2025-10-01,245.69
8706,Partners,2025-10-01,481.1
8707,Paid Search,2025-10-01,392.18
8708,Content,2025-10-01,240.4
8709,Partners,2025-10-01,441.42
8710,Content,2025-10-01,207.96
8711,Content,2025-10-01,92.51
8712,Outbound,2025-10-01,380.89
8713,Content,2025-10-01,141.42
8714,Content,2025-10-01,297.33
8715,Referral,2025-10-01,64.24
8716,Partners,2025-10-01,185.7
8717,Paid Search,2025-10-01,397.01
8718,Referral,2025-10-01,86.49
8719,Content,2025-10-01,100.71
8720,Partners,2025-10-01,484.28
8721,Referral,2025-10-01,76.7
8722,Content,2025-10-01,211.27
8723,Partners,2025-10-01,320.8
8724,Partners,2025-10-01,181.04
8725,Outbound,2025-10-01,713.84
8726,Partners,2025-10-01,460.47
8727,Paid Search,2025-10-01,591.21
8728,Outbound,2025-10-01,368.3
8729,Outbound,2025-10-01,307.78
8730,Paid Search,2025-10-01,397.5
8731,Outbound,2025-10-01,717.36
8732,Paid Search,2025-10-01,520.99
8733,Outbound,2025-10-01,372.32
8734,Outbound,2025-10-01,668.35
8735,Partners,2025-10-01,352.44
8736,Paid Search,2025-10-01,440.82
8737,Paid Search,2025-10-01,469.02
8738,Partners,2025-10-01,253.55
8739,Partners,2025-10-01,326.23
8740,Referral,2025-10-01,185.57
8741,Outbound,2025-10-01,850.24
8742,Partners,2025-10-01,193.28
8743,Content,2025-10-01,299.82
8744,Outbound,2025-10-01,392.48
8745,Referral,2025-10-01,183.8
8746,Paid Search,2025-10-01,308.93
8747,Partners,2025-10-01,214.49
8748,Partners,2025-10-01,173.37
8749,Referral,2025-10-01,180.15
8750,Outbound,2025-10-01,363.78
8751,Outbound,2025-10-01,543.49
8752,Paid Search,2025-10-01,416.8
8753,Outbound,2025-10-01,456.67
8754,Referral,2025-10-01,81.19
8755,Partners,2025-10-01,231.81
8756,Referral,2025-10-01,166.4
8757,Partners,2025-10-01,463.16
8758,Content,2025-10-01,194.69
8759,Referral,2025-10-01,143.26
8760,Partners,2025-10-01,381.56
8761,Referral,2025-10-01,136.89
8762,Content,2025-10-01,141.06
8763,Paid Search,2025-10-01,499.7
8764,Partners,2025-10-01,395.92
8765,Content,2025-10-01,250.81
8766,Outbound,2025-10-01,867.42
8767,Paid Search,2025-10-01,403.29
8768,Paid Search,2025-10-01,286.32
8769,Partners,2025-10-01,477.01
8770,Content,2025-10-01,232.33
8771,Paid Search,2025-10-01,290.55
8772,Referral,2025-10-01,155.95
8773,Outbound,2025-10-01,690.27
8774,Outbound,2025-10-01,867.06
8775,Paid Search,2025-10-01,410.08
8776,Outbound,2025-10-01,336.8
8777,Outbound,2025-10-01,440.81
8778,Referral,2025-10-01,52.16
8779,Partners,2025-10-01,426.82
8780,Referral,2025-10-01,94.48
8781,Partners,2025-10-01,244.76
8782,Paid Search,2025-10-01,311.8
8783,Referral,2025-10-01,140.14
8784,Content,2025-10-01,234.34
8785,Paid Search,2025-10-01,494.34
8786,Content,2025-10-01,295.57
8787,Content,2025-10-01,81.77
8788,Partners,2025-10-01,258.13
8789,Referral,2025-10-01,130.87
8790,Paid Search,2025-10-01,386.98
8791,Referral,2025-10-01,145.44
8792,Referral,2025-10-01,198.52
8793,Partners,2025-10-01,468.25
8794,Outbound,2025-10-01,345.66
8795,Paid Search,2025-10-01,279.85
8796,Content,2025-10-01,138.78
8797,Partners,2025-10-01,211.4
8798,Outbound,2025-10-01,529.34
8799,Content,2025-10-01,226.07
8800,Content,2025-10-01,250.58
8801,Partners,2025-10-01,231.1
8802,Content,2025-10-01,135.01
8803,Paid Search,2025-10-01,416.71
8804,Outbound,2025-10-01,309.75
8805,Partners,2025-10-01,424.2
8806,Referral,2025-10-01,148.06
8807,Outbound,2025-10-01,527.13
8808,Outbound,2025-10-01,412.69
8809,Content,2025-10-01,257.31
8810,Partners,2025-10-01,230.53
8811,Outbound,2025-10-01,583.58
8812,Paid Search,2025-10-01,495.03
8813,Content,2025-10-01,214.7
8814,Paid Search,2025-10-01,510.42
8815,Referral,2025-10-01,76.36
8816,Outbound,2025-10-01,405.96
8817,Partners,2025-10-01,344.07
8818,Referral,2025-10-01,90.35
8819,Referral,2025-10-01,53.26
8820,Referral,2025-10-01,163.87
8821,Partners,2025-10-01,477.58
8822,Partners,2025-10-01,363.07
8823,Content,2025-10-01,270.44
8824,Outbound,2025-10-01,784.0
8825,Partners,2025-10-01,297.68
8826,Referral,2025-10-01,140.14
8827,Content,2025-10-01,89.86
8828,Content,2025-10-01,200.88
8829,Outbound,2025-10-01,757.21
8830,Partners,2025-10-01,197.73
8831,Partners,2025-10-01,224.29
8832,Referral,2025-10-01,160.94
8833,Partners,2025-10-01,383.44
8834,Partners,2025-10-01,300.39
8835,Partners,2025-10-01,352.79
8836,Content,2025-10-01,234.18
8837,Content,2025-10-01,268.13
8838,Paid Search,2025-10-01,546.61
8839,Content,2025-10-01,98.7
8840,Referral,2025-10-01,186.23
8841,Paid Search,2025-10-01,503.49
8842,Partners,2025-10-01,482.99
8843,Content,2025-10-01,166.28
8844,Referral,2025-10-01,159.18
8845,Paid Search,2025-10-01,230.63
8846,Partners,2025-10-01,157.0
8847,Paid Search,2025-10-01,464.87
8848,Referral,2025-10-01,158.48
8849,Outbound,2025-10-01,716.58
8850,Referral,2025-10-01,145.95
8851,Content,2025-10-01,152.09
8852,Referral,2025-10-01,186.4
8853,Referral,2025-10-01,111.28
8854,Partners,2025-10-01,230.26
8855,Referral,2025-10-01,70.36
8856,Referral,2025-10-01,169.31
8857,Content,2025-10-01,262.92
8858,Partners,2025-10-01,464.83
8859,Content,2025-10-01,290.97
8860,Outbound,2025-10-01,888.2
8861,Outbound,2025-10-01,822.78
8862,Content,2025-10-01,117.93
8863,Content,2025-10-01,146.19
8864,Paid Search,2025-10-01,504.24
8865,Outbound,2025-10-01,472.51
8866,Outbound,2025-10-01,544.32
8867,Partners,2025-10-01,384.91
8868,Outbound,2025-10-01,510.48
8869,Paid Search,2025-10-01,233.83
8870,Paid Search,2025-10-01,256.52
8871,Partners,2025-10-01,360.38
8872,Paid Search,2025-10-01,444.16
8873,Outbound,2025-10-01,476.37
8874,Partners,2025-10-01,201.6
8875,Content,2025-10-01,195.32
8876,Content,2025-10-01,127.57
8877,Referral,2025-10-01,57.74
8878,Outbound,2025-10-01,429.38
8879,Referral,2025-10-01,81.69
8880,Partners,2025-10-01,328.03
8881,Partners,2025-10-01,408.56
8882,Outbound,2025-10-01,622.33
8883,Outbound,2025-10-01,522.47
8884,Content,2025-10-01,237.09
8885,Paid Search,2025-10-01,287.94
8886,Paid Search,2025-10-01,320.58
8887,Referral,2025-10-01,182.92
8888,Outbound,2025-10-01,834.12
8889,Content,2025-10-01,166.33
8890,Partners,2025-10-01,164.4
8891,Partners,2025-10-01,343.99
8892,Partners,2025-10-01,323.56
8893,Content,2025-10-01,268.91
8894,Partners,2025-10-01,250.4
8895,Outbound,2025-10-01,803.59
8896,Referral,2025-10-01,103.12
8897,Outbound,2025-10-01,575.82
8898,Referral,2025-10-01,180.38
8899,Outbound,2025-10-01,579.44
8900,Partners,2025-10-01,158.76
8901,Outbound,2025-10-01,819.95
8902,Content,2025-10-01,97.71
8903,Partners,2025-10-01,219.9
8904,Paid Search,2025-10-01,501.75
8905,Outbound,2025-10-01,424.78
8906,Partners,2025-10-01,426.07
8907,Paid Search,2025-10-01,311.11
8908,Paid Search,2025-10-01,349.04
8909,Referral,2025-10-01,72.5
8910,Referral,2025-10-01,101.51
8911,Partners,2025-10-01,430.17
8912,Content,2025-10-01,155.23
8913,Outbound,2025-10-01,818.95
8914,Outbound,2025-10-01,557.9
8915,Paid Search,2025-10-01,566.17
8916,Paid Search,2025-10-01,214.73
8917,Content,2025-10-01,299.9
8918,Paid Search,2025-10-01,494.24
8919,Referral,2025-10-01,163.02
8920,Referral,2025-10-01,61.67
8921,Partners,2025-10-01,359.25
8922,Partners,2025-10-01,289.69
8923,Referral,2025-10-01,63.01
8924,Paid Search,2025-10-01,327.31
8925,Outbound,2025-10-01,568.69
8926,Referral,2025-10-01,61.48
8927,Referral,2025-10-01,113.76
8928,Paid Search,2025-10-01,505.65
8929,Content,2025-10-01,227.16
8930,Referral,2025-10-01,159.96
8931,Content,2025-10-01,223.2
8932,Content,2025-10-01,112.4
8933,Partners,2025-10-01,280.5
8934,Outbound,2025-10-01,505.86
8935,Partners,2025-10-01,155.87
8936,Partners,2025-10-01,401.42
8937,Outbound,2025-10-01,302.17
8938,Outbound,2025-10-01,411.56
8939,Content,2025-10-01,268.18
8940,Referral,2025-10-01,122.18
8941,Outbound,2025-10-01,553.4
8942,Outbound,2025-10-01,332.88
8943,Paid Search,2025-10-01,235.3
8944,Content,2025-11-01,147.83
8945,Referral,2025-11-01,86.55
8946,Partners,2025-11-01,181.6
8947,Content,2025-11-01,190.08
8948,Outbound,2025-11-01,479.54
8949,Referral,2025-11-01,50.4
8950,Referral,2025-11-01,92.3
8951,Paid Search,2025-11-01,498.52
8952,Outbound,2025-11-01,435.56
8953,Partners,2025-11-01,228.98
8954,Referral,2025-11-01,130.59
8955,Content,2025-11-01,283.65
8956,Content,2025-11-01,101.01
8957,Paid Search,2025-11-01,567.47
8958,Paid Search,2025-11-01,275.16
8959,Outbound,2025-11-01,524.33
8960,Referral,2025-11-01,195.57
8961,Referral,2025-11-01,61.78
8962,Outbound,2025-11-01,861.4
8963,Partners,2025-11-01,208.73
8964,Paid Search,2025-11-01,440.93
8965,Referral,2025-11-01,171.01
8966,Paid Search,2025-11-01,409.01
8967,Paid Search,2025-11-01,588.45
8968,Partners,2025-11-01,265.6
8969,Partners,2025-11-01,490.55
8970,Paid Search,2025-11-01,338.06
8971,Partners,2025-11-01,338.31
8972,Paid Search,2025-11-01,324.42
8973,Partners,2025-11-01,462.04
8974,Paid Search,2025-11-01,597.1
8975,Partners,2025-11-01,240.37
8976,Content,2025-11-01,107.97
8977,Partners,2025-11-01,210.57
8978,Outbound,2025-11-01,664.96
8979,Referral,2025-11-01,161.68
8980,Outbound,2025-11-01,808.2
8981,Partners,2025-11-01,185.56
8982,Paid Search,2025-11-01,261.9
8983,Outbound,2025-11-01,894.09
8984,Referral,2025-11-01,63.22
8985,Outbound,2025-11-01,829.59
8986,Referral,2025-11-01,177.35
8987,Paid Search,2025-11-01,215.6
8988,Paid Search,2025-11-01,318.73
8989,Content,2025-11-01,99.35
8990,Paid Search,2025-11-01,446.66
8991,Content,2025-11-01,200.79
8992,Referral,2025-11-01,111.02
8993,Content,2025-11-01,256.05
8994,Referral,2025-11-01,95.54
8995,Partners,2025-11-01,214.32
8996,Partners,2025-11-01,292.31
8997,Partners,2025-11-01,359.28
8998,Referral,2025-11-01,112.55
8999,Paid Search,2025-11-01,566.94
9000,Paid Search,2025-11-01,588.68
9001,Content,2025-11-01,163.72
9002,Partners,2025-11-01,170.61
9003,Partners,2025-11-01,206.01
9004,Referral,2025-11-01,161.01
9005,Content,2025-11-01,171.83
9006,Partners,2025-11-01,203.18
9007,Paid Search,2025-11-01,399.69
9008,Content,2025-11-01,252.08
9009,Partners,2025-11-01,283.51
9010,Outbound,2025-11-01,416.13
9011,Referral,2025-11-01,169.94
9012,Paid Search,2025-11-01,204.45
9013,Partners,2025-11-01,381.72
9014,Referral,2025-11-01,164.01
9015,Partners,2025-11-01,167.2
9016,Outbound,2025-11-01,318.3
9017,Content,2025-11-01,138.81
9018,Referral,2025-11-01,160.25
9019,Referral,2025-11-01,133.48
9020,Paid Search,2025-11-01,339.86
9021,Referral,2025-11-01,185.15
9022,Paid Search,2025-11-01,598.34
9023,Paid Search,2025-11-01,258.97
9024,Partners,2025-11-01,432.1
9025,Paid Search,2025-11-01,211.47
9026,Outbound,2025-11-01,551.11
9027,Referral,2025-11-01,182.96
9028,Referral,2025-11-01,170.7
9029,Partners,2025-11-01,164.58
9030,Partners,2025-11-01,454.72
9031,Partners,2025-11-01,354.55
9032,Referral,2025-11-01,194.44
9033,Referral,2025-11-01,64.07
9034,Content,2025-11-01,265.02
9035,Content,2025-11-01,128.52
9036,Partners,2025-11-01,328.03
9037,Partners,2025-11-01,458.03
9038,Referral,2025-11-01,197.38
9039,Partners,2025-11-01,233.18
9040,Outbound,2025-11-01,875.39
9041,Content,2025-11-01,274.71
9042,Outbound,2025-11-01,313.82
9043,Paid Search,2025-11-01,519.75
9044,Outbound,2025-11-01,305.47
9045,Referral,2025-11-01,138.37
9046,Content,2025-11-01,97.52
9047,Partners,2025-11-01,225.01
9048,Paid Search,2025-11-01,248.5
9049,Referral,2025-11-01,128.16
9050,Referral,2025-11-01,134.02
9051,Partners,2025-11-01,175.7
9052,Paid Search,2025-11-01,523.55
9053,Paid Search,2025-11-01,293.34
9054,Content,2025-11-01,132.66
9055,Referral,2025-11-01,193.6
9056,Content,2025-11-01,220.71
9057,Partners,2025-11-01,227.37
9058,Content,2025-11-01,257.72
9059,Referral,2025-11-01,163.87
9060,Content,2025-11-01,196.32
9061,Content,2025-11-01,152.98
9062,Outbound,2025-11-01,400.08
9063,Partners,2025-11-01,455.42
9064,Outbound,2025-11-01,398.85
9065,Partners,2025-11-01,416.05
9066,Paid Search,2025-11-01,261.7
9067,Referral,2025-11-01,115.52
9068,Partners,2025-11-01,299.48
9069,Referral,2025-11-01,174.77
9070,Content,2025-11-01,220.61
9071,Partners,2025-11-01,482.18
9072,Referral,2025-11-01,132.75
9073,Content,2025-11-01,241.49
9074,Partners,2025-11-01,351.19
9075,Referral,2025-11-01,84.66
9076,Outbound,2025-11-01,586.55
9077,Referral,2025-11-01,156.37
9078,Partners,2025-11-01,473.32
9079,Partners,2025-11-01,338.11
9080,Content,2025-11-01,99.14
9081,Paid Search,2025-11-01,316.45
9082,Partners,2025-11-01,460.56
9083,Outbound,2025-11-01,493.94
9084,Paid Search,2025-11-01,460.77
9085,Partners,2025-11-01,298.54
9086,Referral,2025-11-01,141.97
9087,Referral,2025-11-01,60.79
9088,Referral,2025-11-01,115.37
9089,Paid Search,2025-11-01,376.24
9090,Partners,2025-11-01,477.38
9091,Paid Search,2025-11-01,219.93
9092,Outbound,2025-11-01,602.59
9093,Outbound,2025-11-01,366.15
9094,Outbound,2025-11-01,351.52
9095,Referral,2025-11-01,147.83
9096,Outbound,2025-11-01,468.47
9097,Outbound,2025-11-01,755.59
9098,Outbound,2025-11-01,697.69
9099,Outbound,2025-11-01,546.13
9100,Paid Search,2025-11-01,407.96
9101,Referral,2025-11-01,154.12
9102,Paid Search,2025-11-01,549.7
9103,Paid Search,2025-11-01,517.45
9104,Outbound,2025-11-01,632.13
9105,Paid Search,2025-11-01,333.46
9106,Outbound,2025-11-01,445.21
9107,Partners,2025-11-01,495.37
9108,Content,2025-11-01,156.1
9109,Referral,2025-11-01,182.11
9110,Referral,2025-11-01,73.14
9111,Content,2025-11-01,275.92
9112,Content,2025-11-01,284.91
9113,Content,2025-11-01,110.31
9114,Outbound,2025-11-01,499.65
9115,Outbound,2025-11-01,718.06
9116,Referral,2025-11-01,59.44
9117,Partners,2025-11-01,398.71
9118,Referral,2025-11-01,160.83
9119,Outbound,2025-11-01,518.66
9120,Paid Search,2025-11-01,234.2
9121,Referral,2025-11-01,158.4
9122,Outbound,2025-11-01,816.54
9123,Content,2025-11-01,272.45
9124,Partners,2025-11-01,469.97
9125,Content,2025-11-01,137.16
9126,Partners,2025-11-01,317.19
9127,Partners,2025-11-01,411.94
9128,Paid Search,2025-11-01,443.8
9129,Paid Search,2025-11-01,532.05
9130,Paid Search,2025-11-01,557.48
9131,Partners,2025-11-01,362.5
9132,Paid Search,2025-11-01,349.86
9133,Paid Search,2025-11-01,471.03
9134,Referral,2025-11-01,169.02
9135,Partners,2025-11-01,268.67
9136,Paid Search,2025-11-01,310.24
9137,Partners,2025-11-01,415.77
9138,Outbound,2025-11-01,686.46
9139,Partners,2025-11-01,303.99
9140,Content,2025-11-01,251.63
9141,Partners,2025-11-01,318.49
9142,Referral,2025-11-01,158.79
9143,Referral,2025-11-01,156.25
9144,Referral,2025-11-01,164.88
9145,Partners,2025-11-01,322.42
9146,Referral,2025-11-01,170.11
9147,Outbound,2025-11-01,735.55
9148,Partners,2025-11-01,364.37
9149,Paid Search,2025-11-01,578.64
9150,Outbound,2025-11-01,367.53
9151,Outbound,2025-11-01,578.29
9152,Paid Search,2025-11-01,465.6
9153,Paid Search,2025-11-01,333.21
9154,Referral,2025-11-01,178.82
9155,Referral,2025-11-01,89.42
9156,Paid Search,2025-11-01,463.71
9157,Partners,2025-11-01,210.53
9158,Referral,2025-11-01,125.07
9159,Content,2025-11-01,129.12
9160,Referral,2025-11-01,159.68
9161,Content,2025-11-01,166.57
9162,Referral,2025-11-01,106.11
9163,Outbound,2025-11-01,488.44
9164,Outbound,2025-11-01,621.84
9165,Referral,2025-11-01,52.65
9166,Partners,2025-11-01,442.84
9167,Content,2025-11-01,146.31
9168,Content,2025-11-01,190.35
9169,Content,2025-11-01,114.18
9170,Partners,2025-11-01,241.87
9171,Paid Search,2025-11-01,364.22
9172,Outbound,2025-11-01,741.64
9173,Referral,2025-11-01,95.09
9174,Content,2025-11-01,168.1
9175,Partners,2025-11-01,305.61
9176,Paid Search,2025-11-01,591.63
9177,Partners,2025-11-01,433.28
9178,Outbound,2025-11-01,374.69
9179,Referral,2025-11-01,135.79
9180,Paid Search,2025-11-01,286.7
9181,Referral,2025-11-01,164.99
9182,Paid Search,2025-11-01,210.16
9183,Partners,2025-11-01,185.27
9184,Paid Search,2025-11-01,446.31
9185,Paid Search,2025-11-01,215.73
9186,Paid Search,2025-11-01,214.11
9187,Content,2025-11-01,253.93
9188,Referral,2025-11-01,123.33
9189,Content,2025-11-01,119.18
9190,Partners,2025-11-01,387.97
9191,Content,2025-11-01,114.34
9192,Referral,2025-11-01,167.09
9193,Partners,2025-11-01,473.17
9194,Content,2025-11-01,228.91
9195,Referral,2025-11-01,168.59
9196,Content,2025-11-01,160.96
9197,Referral,2025-11-01,139.15
9198,Paid Search,2025-11-01,381.78
9199,Outbound,2025-11-01,428.64
9200,Paid Search,2025-11-01,292.19
9201,Referral,2025-11-01,162.99
9202,Partners,2025-11-01,245.24
9203,Paid Search,2025-11-01,564.31
9204,Referral,2025-11-01,145.29
9205,Partners,2025-11-01,291.82
9206,Outbound,2025-11-01,727.36
9207,Partners,2025-11-01,419.02
9208,Paid Search,2025-11-01,307.21
9209,Paid Search,2025-11-01,507.06
9210,Paid Search,2025-11-01,565.67
9211,Outbound,2025-11-01,764.51
9212,Content,2025-11-01,203.36
9213,Outbound,2025-11-01,315.11
9214,Outbound,2025-11-01,505.62
9215,Content,2025-11-01,240.48
9216,Partners,2025-11-01,397.64
9217,Paid Search,2025-11-01,402.63
9218,Partners,2025-11-01,478.64
9219,Paid Search,2025-11-01,250.5
9220,Outbound,2025-11-01,778.06
9221,Outbound,2025-11-01,675.97
9222,Outbound,2025-11-01,395.44
9223,Content,2025-11-01,103.81
9224,Content,2025-11-01,200.24
9225,Outbound,2025-11-01,786.01
9226,Referral,2025-11-01,163.73
9227,Referral,2025-11-01,89.62
9228,Referral,2025-11-01,105.85
9229,Outbound,2025-11-01,711.86
9230,Referral,2025-11-01,188.68
9231,Paid Search,2025-11-01,518.92
9232,Partners,2025-11-01,417.58
9233,Referral,2025-11-01,107.31
9234,Content,2025-11-01,292.6
9235,Referral,2025-11-01,80.91
9236,Partners,2025-11-01,357.59
9237,Content,2025-11-01,238.9
9238,Partners,2025-11-01,184.9
9239,Referral,2025-11-01,190.86
9240,Referral,2025-11-01,70.19
9241,Paid Search,2025-11-01,304.41
9242,Partners,2025-11-01,235.03
9243,Referral,2025-11-01,184.91
9244,Paid Search,2025-11-01,267.59
9245,Outbound,2025-11-01,306.85
9246,Paid Search,2025-11-01,551.38
9247,Content,2025-11-01,183.12
9248,Content,2025-11-01,206.06
9249,Content,2025-11-01,186.3
9250,Paid Search,2025-11-01,294.9
9251,Content,2025-11-01,242.9
9252,Referral,2025-11-01,113.16
9253,Content,2025-11-01,94.45
9254,Content,2025-11-01,100.64
9255,Outbound,2025-11-01,627.36
9256,Partners,2025-11-01,167.26
9257,Referral,2025-11-01,108.49
9258,Partners,2025-11-01,229.17
9259,Outbound,2025-11-01,478.42
9260,Referral,2025-11-01,88.51
9261,Content,2025-11-01,104.02
9262,Partners,2025-11-01,162.95
9263,Outbound,2025-11-01,312.26
9264,Referral,2025-11-01,135.37
9265,Partners,2025-11-01,412.74
9266,Paid Search,2025-11-01,252.28
9267,Paid Search,2025-11-01,438.47
9268,Paid Search,2025-11-01,227.66
9269,Referral,2025-11-01,64.98
9270,Content,2025-11-01,111.28
9271,Content,2025-11-01,82.37
9272,Referral,2025-11-01,194.11
9273,Outbound,2025-11-01,449.38
9274,Content,2025-11-01,251.81
9275,Referral,2025-11-01,110.23
9276,Paid Search,2025-11-01,245.23
9277,Partners,2025-11-01,414.86
9278,Partners,2025-11-01,309.42
9279,Referral,2025-11-01,71.23
9280,Partners,2025-11-01,420.45
9281,Referral,2025-11-01,163.4
9282,Referral,2025-11-01,175.88
9283,Paid Search,2025-11-01,344.84
9284,Outbound,2025-11-01,495.76
9285,Paid Search,2025-11-01,335.23
9286,Referral,2025-11-01,82.65
9287,Referral,2025-11-01,181.41
9288,Paid Search,2025-11-01,562.94
9289,Paid Search,2025-11-01,417.23
9290,Outbound,2025-11-01,498.25
9291,Partners,2025-11-01,354.02
9292,Content,2025-11-01,82.63
9293,Outbound,2025-11-01,755.02
9294,Partners,2025-11-01,322.47
9295,Content,2025-11-01,186.91
9296,Paid Search,2025-11-01,338.16
9297,Partners,2025-11-01,169.94
9298,Partners,2025-11-01,195.35
9299,Content,2025-11-01,100.51
9300,Content,2025-11-01,258.01
9301,Partners,2025-11-01,223.09
9302,Content,2025-11-01,136.95
9303,Partners,2025-11-01,441.45
9304,Content,2025-11-01,226.79
9305,Paid Search,2025-11-01,311.93
9306,Referral,2025-11-01,193.13
9307,Partners,2025-11-01,309.27
9308,Outbound,2025-11-01,683.43
9309,Content,2025-11-01,89.81
